Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
584,ConserveBet5,12.0,10,6.0,5,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
585,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
586,ConserveBet5,12.0,10,6.0,7,2.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
587,ConserveBet5,12.0,10,6.0,10,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
588,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
589,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
590,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
591,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
592,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
593,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
594,ConserveBet5,12.0,10,6.0,10,16.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
595,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
596,ConserveBet5,12.0,10,6.0,6,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
597,ConserveBet5,12.0,10,6.0,9,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
598,ConserveBet5,12.0,10,6.0,3,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
599,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
600,ConserveBet5,12.0,10,6.0,10,15.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
601,ConserveBet5,12.0,10,6.0,4,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
602,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
603,ConserveBet5,12.0,10,6.0,4,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
604,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
605,ConserveBet5,12.0,10,6.0,10,0.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
606,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
607,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
608,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
609,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
610,ConserveBet5,12.0,10,6.0,4,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
611,ConserveBet5,12.0,10,6.0,10,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
612,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
613,ConserveBet5,12.0,10,6.0,4,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
614,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
615,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
616,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
617,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
618,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
619,ConserveBet5,12.0,10,6.0,5,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
620,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
621,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
622,ConserveBet5,12.0,10,6.0,3,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
623,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
624,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
625,ConserveBet5,12.0,10,6.0,10,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
626,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
627,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
628,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
629,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
630,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
631,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
632,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
633,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
634,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
635,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
636,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
637,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
638,ConserveBet5,12.0,10,6.0,9,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
639,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
640,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
641,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
642,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
643,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
644,ConserveBet5,12.0,10,6.0,5,2.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
645,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
646,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
647,ConserveBet5,12.0,10,6.0,10,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
648,ConserveBet5,12.0,10,6.0,10,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
649,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
650,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
651,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
652,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
653,ConserveBet5,12.0,10,6.0,8,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
654,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
655,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
656,ConserveBet5,12.0,10,6.0,8,2.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
657,ConserveBet5,12.0,10,6.0,10,18.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
658,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
659,ConserveBet5,12.0,10,6.0,8,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
660,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
661,ConserveBet5,12.0,10,6.0,10,15.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
662,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
663,ConserveBet5,12.0,10,6.0,3,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
664,ConserveBet5,12.0,10,6.0,3,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
665,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
666,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
667,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
668,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
669,ConserveBet5,12.0,10,6.0,4,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
670,ConserveBet5,12.0,10,6.0,8,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
671,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
672,ConserveBet5,12.0,10,6.0,8,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
673,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
674,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
675,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
676,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
677,ConserveBet5,12.0,10,6.0,10,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
678,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
679,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
680,ConserveBet5,12.0,10,6.0,7,0.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
681,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
682,ConserveBet5,12.0,10,6.0,4,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
683,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
684,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
685,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
686,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
687,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
688,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
689,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
690,ConserveBet5,12.0,10,6.0,3,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
691,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
692,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
693,ConserveBet5,12.0,10,6.0,9,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
694,ConserveBet5,12.0,10,6.0,5,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
695,ConserveBet5,12.0,10,6.0,9,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
696,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
697,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
698,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
699,ConserveBet5,12.0,10,6.0,9,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
700,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
701,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
702,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
703,ConserveBet5,12.0,10,6.0,5,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
704,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
705,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
706,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
707,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
708,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
709,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
710,ConserveBet5,12.0,10,6.0,6,2.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
711,ConserveBet5,12.0,10,6.0,8,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
712,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
713,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
714,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
715,ConserveBet5,12.0,10,6.0,9,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
716,ConserveBet5,12.0,10,6.0,8,2.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
717,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
718,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
719,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
720,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
721,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
722,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
723,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
724,ConserveBet5,12.0,10,6.0,10,12.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
725,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
726,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
727,ConserveBet5,12.0,10,6.0,10,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
728,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
729,ConserveBet5,12.0,10,6.0,8,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
730,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
731,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
732,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
733,ConserveBet5,12.0,10,6.0,9,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
734,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
735,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
736,ConserveBet5,12.0,10,6.0,7,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
737,ConserveBet5,12.0,10,6.0,6,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
738,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
739,ConserveBet5,12.0,10,6.0,6,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
740,ConserveBet5,12.0,10,6.0,4,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
741,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
742,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
743,ConserveBet5,12.0,10,6.0,8,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
744,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
745,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
746,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
747,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
748,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
749,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
750,ConserveBet5,12.0,10,6.0,5,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
751,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
752,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
753,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
754,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
755,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
756,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
757,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
758,ConserveBet5,12.0,10,6.0,4,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
759,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
760,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
761,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
762,ConserveBet5,12.0,10,6.0,2,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
763,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
764,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
765,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
766,ConserveBet5,12.0,10,6.0,7,4.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
767,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
768,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
769,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
770,ConserveBet5,12.0,10,6.0,10,7.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
771,ConserveBet5,12.0,10,6.0,2,3.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
772,ConserveBet5,12.0,10,6.0,10,9.6,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
773,ConserveBet5,12.0,10,6.0,10,6.0,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
774,ConserveBet5,12.0,10,6.0,10,14.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
775,ConserveBet5,12.0,10,6.0,10,8.4,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
776,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
777,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
778,ConserveBet5,12.0,10,6.0,10,13.2,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
779,ConserveBet5,12.0,10,6.0,10,10.8,CRAB:1.2|DEER:1.2|FISH:1.2|GOURD:1.2|SHRIMP:1.2
