Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
925,3BetAllInAt12Dollars,12.0,10,12.0,3,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
926,3BetAllInAt12Dollars,12.0,10,12.0,5,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
927,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
928,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
929,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
930,3BetAllInAt12Dollars,12.0,10,12.0,4,4.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
931,3BetAllInAt12Dollars,12.0,10,12.0,5,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
932,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
933,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
934,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
935,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
936,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
937,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
938,3BetAllInAt12Dollars,12.0,10,12.0,10,32.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
939,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
940,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
941,3BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
942,3BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
943,3BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
944,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
945,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
946,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
947,3BetAllInAt12Dollars,12.0,10,12.0,3,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
948,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
949,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
950,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
951,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
952,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
953,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
954,3BetAllInAt12Dollars,12.0,10,12.0,5,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
955,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
956,3BetAllInAt12Dollars,12.0,10,12.0,4,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
957,3BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
958,3BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
959,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
960,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
961,3BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
962,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
963,3BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
964,3BetAllInAt12Dollars,12.0,10,12.0,10,56.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
965,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
966,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
967,3BetAllInAt12Dollars,12.0,10,12.0,10,32.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
968,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
969,3BetAllInAt12Dollars,12.0,10,12.0,10,40.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
970,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
971,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
972,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
973,3BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
974,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
975,3BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
976,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
977,3BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
978,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
979,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
980,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
981,3BetAllInAt12Dollars,12.0,10,12.0,4,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
982,3BetAllInAt12Dollars,12.0,10,12.0,2,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
983,3BetAllInAt12Dollars,12.0,10,12.0,3,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
984,3BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
985,3BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
986,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
987,3BetAllInAt12Dollars,12.0,10,12.0,8,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
988,3BetAllInAt12Dollars,12.0,10,12.0,4,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
989,3BetAllInAt12Dollars,12.0,10,12.0,10,52.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
990,3BetAllInAt12Dollars,12.0,10,12.0,10,16.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
991,3BetAllInAt12Dollars,12.0,10,12.0,10,20.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
992,3BetAllInAt12Dollars,12.0,10,12.0,3,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
993,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
994,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
995,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
996,3BetAllInAt12Dollars,12.0,10,12.0,7,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
997,3BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
998,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
999,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
1000,3BetAllInAt12Dollars,12.0,10,12.0,1,8.0,CRAB:4.0|FISH:4.0|SHRIMP:4.0
