Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
771,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
772,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
773,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
774,ConserveBet3,12.0,10,6.0,3,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
775,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
776,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
777,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
778,ConserveBet3,12.0,10,6.0,10,34.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
779,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
780,ConserveBet3,12.0,10,6.0,10,28.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
781,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
782,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
783,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
784,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
785,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
786,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
787,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
788,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
789,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
790,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
791,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
792,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
793,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
794,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
795,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
796,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
797,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
798,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
799,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
800,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
801,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
802,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
803,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
804,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
805,ConserveBet3,12.0,10,6.0,3,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
806,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
807,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
808,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
809,ConserveBet3,12.0,10,6.0,10,36.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
810,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
811,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
812,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
813,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
814,ConserveBet3,12.0,10,6.0,2,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
815,ConserveBet3,12.0,10,6.0,7,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
816,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
817,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
818,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
819,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
820,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
821,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
822,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
823,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
824,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
825,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
826,ConserveBet3,12.0,10,6.0,10,28.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
827,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
828,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
829,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
830,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
831,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
832,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
833,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
834,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
835,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
836,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
837,ConserveBet3,12.0,10,6.0,7,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
838,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
839,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
840,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
841,ConserveBet3,12.0,10,6.0,5,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
842,ConserveBet3,12.0,10,6.0,8,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
843,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
844,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
845,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
846,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
847,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
848,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
849,ConserveBet3,12.0,10,6.0,2,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
850,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
851,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
852,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
853,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
854,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
855,ConserveBet3,12.0,10,6.0,8,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
856,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
857,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
858,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
859,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
860,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
861,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
862,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
863,ConserveBet3,12.0,10,6.0,10,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
864,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
865,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
866,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
867,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
868,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
869,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
870,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
871,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
872,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
873,ConserveBet3,12.0,10,6.0,10,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
874,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
875,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
876,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
877,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
878,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
879,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
880,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
881,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
882,ConserveBet3,12.0,10,6.0,10,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
883,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
884,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
885,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
886,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
887,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
888,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
889,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
890,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
891,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
892,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
893,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
894,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
895,ConserveBet3,12.0,10,6.0,4,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
896,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
897,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
898,ConserveBet3,12.0,10,6.0,5,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
899,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
900,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
901,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
902,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
903,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
904,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
905,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
906,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
907,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
908,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
909,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
910,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
911,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
912,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
913,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
914,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
915,ConserveBet3,12.0,10,6.0,5,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
916,ConserveBet3,12.0,10,6.0,8,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
917,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
918,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
919,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
920,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
921,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
922,ConserveBet3,12.0,10,6.0,4,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
923,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
924,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
925,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
926,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
927,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
928,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
929,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
930,ConserveBet3,12.0,10,6.0,7,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
931,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
932,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
933,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
934,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
935,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
936,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
937,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
938,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
939,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
940,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
941,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
942,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
943,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
944,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
945,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
946,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
947,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
948,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
949,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
950,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
951,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
952,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
953,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
954,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
955,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
956,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
957,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
958,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
959,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
960,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
961,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
962,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
963,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
964,ConserveBet3,12.0,10,6.0,2,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
965,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
966,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
967,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
968,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
969,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
970,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
971,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
972,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
973,ConserveBet3,12.0,10,6.0,10,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
974,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
975,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
976,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
977,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
978,ConserveBet3,12.0,10,6.0,10,34.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
979,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
980,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
981,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
982,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
983,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
984,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
985,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
986,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
987,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
988,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
989,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
990,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
991,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
992,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
993,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
994,ConserveBet3,12.0,10,6.0,10,40.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
995,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
996,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
997,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
998,ConserveBet3,12.0,10,6.0,4,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
999,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
1000,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
