Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
805,4BetAllInAt12Dollars,12.0,10,12.0,6,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
806,4BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
807,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
808,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
809,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
810,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
811,4BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
812,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
813,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
814,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
815,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
816,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
817,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
818,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
819,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
820,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
821,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
822,4BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
823,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
824,4BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
825,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
826,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
827,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
828,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
829,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
830,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
831,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
832,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
833,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
834,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
835,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
836,4BetAllInAt12Dollars,12.0,10,12.0,10,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
837,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
838,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
839,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
840,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
841,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
842,4BetAllInAt12Dollars,12.0,10,12.0,5,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
843,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
844,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
845,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
846,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
847,4BetAllInAt12Dollars,12.0,10,12.0,10,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
848,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
849,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
850,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
851,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
852,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
853,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
854,4BetAllInAt12Dollars,12.0,10,12.0,10,33.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
855,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
856,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
857,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
858,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
859,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
860,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
861,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
862,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
863,4BetAllInAt12Dollars,12.0,10,12.0,6,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
864,4BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
865,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
866,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
867,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
868,4BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
869,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
870,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
871,4BetAllInAt12Dollars,12.0,10,12.0,2,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
872,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
873,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
874,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
875,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
876,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
877,4BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
878,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
879,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
880,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
881,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
882,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
883,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
884,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
885,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
886,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
887,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
888,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
889,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
890,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
891,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
892,4BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
893,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
894,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
895,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
896,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
897,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
898,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
899,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
900,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
901,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
902,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
903,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
904,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
905,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
906,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
907,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
908,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
909,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
910,4BetAllInAt12Dollars,12.0,10,12.0,6,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
911,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
912,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
913,4BetAllInAt12Dollars,12.0,10,12.0,4,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
914,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
915,4BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
916,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
917,4BetAllInAt12Dollars,12.0,10,12.0,7,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
918,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
919,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
920,4BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
921,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
922,4BetAllInAt12Dollars,12.0,10,12.0,8,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
923,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
924,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
925,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
926,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
927,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
928,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
929,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
930,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
931,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
932,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
933,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
934,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
935,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
936,4BetAllInAt12Dollars,12.0,10,12.0,10,42.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
937,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
938,4BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
939,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
940,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
941,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
942,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
943,4BetAllInAt12Dollars,12.0,10,12.0,7,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
944,4BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
945,4BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
946,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
947,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
948,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
949,4BetAllInAt12Dollars,12.0,10,12.0,3,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
950,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
951,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
952,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
953,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
954,4BetAllInAt12Dollars,12.0,10,12.0,10,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
955,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
956,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
957,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
958,4BetAllInAt12Dollars,12.0,10,12.0,8,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
959,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
960,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
961,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
962,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
963,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
964,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
965,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
966,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
967,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
968,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
969,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
970,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
971,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
972,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
973,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
974,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
975,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
976,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
977,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
978,4BetAllInAt12Dollars,12.0,10,12.0,10,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
979,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
980,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
981,4BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
982,4BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
983,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
984,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
985,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
986,4BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
987,4BetAllInAt12Dollars,12.0,10,12.0,9,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
988,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
989,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
990,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
991,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
992,4BetAllInAt12Dollars,12.0,10,12.0,6,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
993,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
994,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
995,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
996,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
997,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
998,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
999,4BetAllInAt12Dollars,12.0,10,12.0,6,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
1000,4BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
