Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
846,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
847,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
848,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
849,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
850,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
851,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
852,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
853,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
854,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
855,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
856,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
857,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
858,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
859,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
860,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
861,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
862,2BetAllInAt12Dollars,12.0,10,12.0,6,0.0,CRAB:6.0|FISH:6.0
863,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
864,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
865,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
866,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
867,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
868,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
869,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
870,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
871,2BetAllInAt12Dollars,12.0,10,12.0,10,54.0,CRAB:6.0|FISH:6.0
872,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
873,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
874,2BetAllInAt12Dollars,12.0,10,12.0,10,66.0,CRAB:6.0|FISH:6.0
875,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
876,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
877,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
878,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
879,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
880,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
881,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
882,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
883,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
884,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
885,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
886,2BetAllInAt12Dollars,12.0,10,12.0,10,6.0,CRAB:6.0|FISH:6.0
887,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
888,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
889,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
890,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
891,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
892,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
893,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
894,2BetAllInAt12Dollars,12.0,10,12.0,8,0.0,CRAB:6.0|FISH:6.0
895,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
896,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
897,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
898,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
899,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
900,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
901,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
902,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
903,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
904,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
905,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
906,2BetAllInAt12Dollars,12.0,10,12.0,6,0.0,CRAB:6.0|FISH:6.0
907,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
908,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
909,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
910,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
911,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
912,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
913,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
914,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
915,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
916,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
917,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
918,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
919,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
920,2BetAllInAt12Dollars,12.0,10,12.0,6,0.0,CRAB:6.0|FISH:6.0
921,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
922,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
923,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
924,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
925,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
926,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
927,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
928,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
929,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
930,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
931,2BetAllInAt12Dollars,12.0,10,12.0,10,0.0,CRAB:6.0|FISH:6.0
932,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
933,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
934,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
935,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
936,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
937,2BetAllInAt12Dollars,12.0,10,12.0,10,54.0,CRAB:6.0|FISH:6.0
938,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
939,2BetAllInAt12Dollars,12.0,10,12.0,8,0.0,CRAB:6.0|FISH:6.0
940,2BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:6.0|FISH:6.0
941,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
942,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
943,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
944,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
945,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
946,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
947,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
948,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
949,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
950,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
951,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
952,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
953,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
954,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
955,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
956,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
957,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
958,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
959,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
960,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
961,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
962,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
963,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
964,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
965,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
966,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
967,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
968,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
969,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
970,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
971,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
972,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
973,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
974,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
975,2BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:6.0|FISH:6.0
976,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
977,2BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:6.0|FISH:6.0
978,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
979,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
980,2BetAllInAt12Dollars,12.0,10,12.0,8,0.0,CRAB:6.0|FISH:6.0
981,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
982,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
983,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
984,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
985,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
986,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
987,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
988,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
989,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
990,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
991,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
992,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
993,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
994,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
995,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
996,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
997,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
998,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
999,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
1000,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
